Situação;Descrição;Código;"Família de Produto";"Código NCM";"Preço Unitário de Venda";"Estoque Físico";Reservado;"Estoque Disponível";Unidade;"Peso Líquido";"Peso Bruto";Altura;Largura;Profundidade;Marca;Modelo;"Dias de Garantia";"Dias de Crossdocking";"Cupom Fiscal (PDV)";Marketplace;"Tipo do Item (Bloco K)";"Origem da Mercadoria";"Preço Tabelado (Pauta)";"Produzido em Escala Relevante";"CNPJ Fabricante";Características;"Leadtime de Ressuprimento";Inclusão;"Última Alteração";"Incluído por";"Alterado por"
Ativo;"CAMISA I LOVE BRANCA P";PRD00742;CAMISAS;6106.90.00;59,900000;1,000000;,000000;1,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:31";"2026-06-30 15:02:49";Guilherme;MICAELY
Ativo;"CAMISA I LOVE PRETO BABYLOOK GG";PRD00741;CAMISAS;6106.90.00;59,900000;,000000;,000000;,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-26 11:15:27";"2026-06-30 15:05:10";Guilherme;MICAELY
Ativo;"CAMISA I LOVE PRETO BABYLOOK G";PRD00740;CAMISAS;6106.90.00;59,900000;,000000;,000000;,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-26 11:15:27";"2026-06-30 15:04:55";Guilherme;MICAELY
Ativo;"CAMISA I LOVE PRETO BABYLOOK M";PRD00739;CAMISAS;6106.90.00;59,900000;1,000000;,000000;1,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-26 11:15:26";"2026-06-30 15:04:18";Guilherme;MICAELY
Ativo;"CAMISA I LOVE PRETO XGG";PRD00738;CAMISAS;6106.90.00;59,900000;1,000000;,000000;1,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:30";"2026-06-30 15:02:35";Guilherme;MICAELY
Ativo;"CAMISA I LOVE PRETO XG";PRD00737;CAMISAS;6106.90.00;59,900000;2,000000;,000000;2,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:30";"2026-06-30 15:02:21";Guilherme;MICAELY
Ativo;"CAMISA I LOVE PRETO GG";PRD00736;CAMISAS;6106.90.00;59,900000;1,000000;,000000;1,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:30";"2026-06-30 15:02:03";Guilherme;MICAELY
Ativo;"CAMISA I LOVE PRETO G";PRD00735;CAMISAS;6106.90.00;59,900000;1,000000;,000000;1,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:29";"2026-06-30 15:01:46";Guilherme;MICAELY
Ativo;"CAMISA I LOVE PRETO M";PRD00734;CAMISAS;6106.90.00;59,900000;2,000000;1,000000;1,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:29";"2026-06-30 14:59:58";Guilherme;MICAELY
Ativo;"CAMISA I LOVE PRETO P";PRD00733;CAMISAS;6106.90.00;59,900000;2,000000;,000000;2,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:29";"2026-06-30 14:59:46";Guilherme;MICAELY
Ativo;"CAMISA MAR DE GENTE BABYLOOK GG";PRD00732;CAMISAS;6106.90.00;59,900000;,000000;,000000;,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-26 11:15:24";"2026-06-26 11:15:25";Guilherme;Guilherme
Ativo;"CAMISA MAR DE GENTE BABYLOOK G";PRD00731;CAMISAS;6106.90.00;59,900000;,000000;,000000;,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-26 11:15:24";"2026-06-26 11:15:24";Guilherme;Guilherme
Ativo;"CAMISA MAR DE GENTE BABYLOOK M";PRD00730;CAMISAS;6106.90.00;59,900000;,000000;,000000;,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-26 11:15:23";"2026-06-26 11:15:23";Guilherme;Guilherme
Ativo;"CAMISA MAR DE GENTE XGG";PRD00729;CAMISAS;6106.90.00;59,900000;,000000;,000000;,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:28";"2026-06-26 11:15:23";Guilherme;Guilherme
Ativo;"CAMISA MAR DE GENTE XG";PRD00728;CAMISAS;6106.90.00;59,900000;,000000;,000000;,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:28";"2026-06-26 11:15:23";Guilherme;Guilherme
Ativo;"CAMISA MAR DE GENTE GG";PRD00727;CAMISAS;6106.90.00;59,900000;,000000;,000000;,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:28";"2026-06-26 11:15:23";Guilherme;Guilherme
Ativo;"CAMISA MAR DE GENTE G";PRD00726;CAMISAS;6106.90.00;59,900000;,000000;,000000;,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:27";"2026-06-26 11:15:22";Guilherme;Guilherme
Ativo;"CAMISA MAR DE GENTE M";PRD00725;CAMISAS;6106.90.00;59,900000;,000000;,000000;,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:27";"2026-06-26 11:15:22";Guilherme;Guilherme
Ativo;"CAMISA MAR DE GENTE P";PRD00724;CAMISAS;6106.90.00;59,900000;,000000;,000000;,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:27";"2026-06-26 11:15:22";Guilherme;Guilherme
Ativo;"CAMISA FORTALEZA PRETA BABYLOOK GG";PRD00723;CAMISAS;6106.90.00;59,900000;2,000000;,000000;2,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-26 11:15:22";"2026-07-06 16:23:19";Guilherme;MICAELY
Ativo;"CAMISA FORTALEZA PRETA BABYLOOK G";PRD00722;CAMISAS;6106.90.00;59,900000;1,000000;,000000;1,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-26 11:15:21";"2026-07-06 16:22:49";Guilherme;MICAELY
Ativo;"CAMISA FORTALEZA PRETA BABYLOOK M";PRD00721;CAMISAS;6106.90.00;59,900000;9,000000;3,000000;6,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-26 11:15:20";"2026-07-06 16:23:40";Guilherme;MICAELY
Ativo;"CAMISA FORTALEZA PRETA XGG";PRD00720;CAMISAS;6106.90.00;59,900000;,000000;,000000;,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:26";"2026-07-06 16:25:55";Guilherme;MICAELY
Ativo;"CAMISA FORTALEZA PRETA XG";PRD00719;CAMISAS;6106.90.00;59,900000;2,000000;,000000;2,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:26";"2026-07-06 16:25:42";Guilherme;MICAELY
Ativo;"CAMISA FORTALEZA PRETA GG";PRD00718;CAMISAS;6106.90.00;59,900000;2,000000;,000000;2,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:25";"2026-07-06 16:24:59";Guilherme;MICAELY
Ativo;"CAMISA FORTALEZA PRETA G";PRD00717;CAMISAS;6106.90.00;59,900000;1,000000;,000000;1,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:25";"2026-07-06 16:24:06";Guilherme;MICAELY
Ativo;"CAMISA FORTALEZA PRETA M";PRD00716;CAMISAS;6106.90.00;59,900000;3,000000;,000000;3,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:25";"2026-07-06 16:25:13";Guilherme;MICAELY
Ativo;"CAMISA FORTALEZA PRETA P";PRD00715;CAMISAS;6106.90.00;59,900000;3,000000;,000000;3,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:24";"2026-07-06 16:25:28";Guilherme;MICAELY
Ativo;"CAMISA FORTALEZA AZUL BABYLOOK GG";PRD00714;CAMISAS;6106.90.00;59,900000;1,000000;,000000;1,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-26 11:15:19";"2026-07-06 17:06:20";Guilherme;MICAELY
Ativo;"CAMISA FORTALEZA AZUL BABYLOOK G";PRD00713;CAMISAS;6106.90.00;59,900000;4,000000;,000000;4,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-26 11:15:18";"2026-07-06 17:05:56";Guilherme;MICAELY
Ativo;"CAMISA FORTALEZA AZUL BABYLOOK M";PRD00712;CAMISAS;6106.90.00;59,900000;7,000000;,000000;7,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-26 11:15:17";"2026-07-06 17:06:42";Guilherme;MICAELY
Ativo;"CAMISA FORTALEZA AZUL XGG";PRD00711;CAMISAS;6106.90.00;59,900000;,000000;,000000;,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:24";"2026-07-06 17:08:47";Guilherme;MICAELY
Ativo;"CAMISA FORTALEZA AZUL XG";PRD00710;CAMISAS;6106.90.00;59,900000;2,000000;,000000;2,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:24";"2026-07-06 17:08:33";Guilherme;MICAELY
Ativo;"CAMISA FORTALEZA AZUL GG";PRD00709;CAMISAS;6106.90.00;59,900000;3,000000;,000000;3,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:23";"2026-07-06 17:07:09";Guilherme;MICAELY
Ativo;"CAMISA FORTALEZA AZUL G";PRD00708;CAMISAS;6106.90.00;59,900000;2,000000;,000000;2,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:23";"2026-07-06 17:06:54";Guilherme;MICAELY
Ativo;"CAMISA FORTALEZA AZUL M";PRD00707;CAMISAS;6106.90.00;59,900000;3,000000;,000000;3,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:23";"2026-07-06 17:07:35";Guilherme;MICAELY
Ativo;"CAMISA FORTALEZA AZUL P";PRD00706;CAMISAS;6106.90.00;59,900000;3,000000;,000000;3,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:22";"2026-07-06 17:07:51";Guilherme;MICAELY
Ativo;"CAMISA FORTALEZA BRANCA BABYLOOK GG";PRD00705;CAMISAS;6106.90.00;59,900000;3,000000;,000000;3,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-26 11:15:16";"2026-07-07 11:08:52";Guilherme;MICAELY
Ativo;"CAMISA FORTALEZA BRANCA BABYLOOK G";PRD00704;CAMISAS;6106.90.00;59,900000;3,000000;,000000;3,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-26 11:15:16";"2026-07-07 11:08:37";Guilherme;MICAELY
Ativo;"CAMISA FORTALEZA BRANCA BABYLOOK M";PRD00703;CAMISAS;6106.90.00;59,900000;7,000000;,000000;7,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-26 11:15:15";"2026-07-07 11:09:08";Guilherme;MICAELY
Ativo;"CAMISA FORTALEZA BRANCA XGG";PRD00702;CAMISAS;6106.90.00;59,900000;,000000;,000000;,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:22";"2026-07-07 11:10:54";Guilherme;MICAELY
Ativo;"CAMISA FORTALEZA BRANCA XG";PRD00701;CAMISAS;6106.90.00;59,900000;2,000000;,000000;2,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:21";"2026-07-07 11:10:40";Guilherme;MICAELY
Ativo;"CAMISA FORTALEZA BRANCA GG";PRD00700;CAMISAS;6106.90.00;59,900000;,000000;,000000;,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:21";"2026-07-07 11:09:48";Guilherme;MICAELY
Ativo;"CAMISA FORTALEZA BRANCA G";PRD00699;CAMISAS;6106.90.00;59,900000;3,000000;,000000;3,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:21";"2026-07-07 11:09:28";Guilherme;MICAELY
Ativo;"CAMISA FORTALEZA BRANCA M";PRD00698;CAMISAS;6106.90.00;59,900000;4,000000;,000000;4,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:20";"2026-07-07 11:10:02";Guilherme;MICAELY
Ativo;"CAMISA FORTALEZA BRANCA P";PRD00697;CAMISAS;6106.90.00;59,900000;4,000000;,000000;4,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:20";"2026-07-07 11:10:25";Guilherme;MICAELY
Ativo;"CAMISA A FESTA BABYLOOK GG";PRD00696;CAMISAS;6106.90.00;59,900000;2,000000;,000000;2,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-26 11:15:14";"2026-07-06 14:53:12";Guilherme;MICAELY
Ativo;"CAMISA A FESTA BABYLOOK G";PRD00695;CAMISAS;6106.90.00;59,900000;2,000000;,000000;2,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-26 11:15:14";"2026-07-06 14:51:36";Guilherme;MICAELY
Ativo;"CAMISA A FESTA BABYLOOK M";PRD00694;CAMISAS;6106.90.00;59,900000;6,000000;,000000;6,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-26 11:15:13";"2026-07-06 14:51:20";Guilherme;MICAELY
Ativo;"CAMISA A FESTA XGG";PRD00693;CAMISAS;6106.90.00;59,900000;,000000;,000000;,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:20";"2026-07-06 14:50:56";Guilherme;MICAELY
Ativo;"CAMISA A FESTA XG";PRD00692;CAMISAS;6106.90.00;59,900000;,000000;,000000;,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:19";"2026-07-06 14:50:36";Guilherme;MICAELY
Ativo;"CAMISA A FESTA GG";PRD00691;CAMISAS;6106.90.00;59,900000;2,000000;,000000;2,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:19";"2026-07-06 14:50:21";Guilherme;MICAELY
Ativo;"CAMISA A FESTA G";PRD00690;CAMISAS;6106.90.00;59,900000;2,000000;,000000;2,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:18";"2026-07-06 14:50:00";Guilherme;MICAELY
Ativo;"CAMISA A FESTA M";PRD00689;CAMISAS;6106.90.00;59,900000;6,000000;4,000000;2,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:18";"2026-07-06 14:49:44";Guilherme;MICAELY
Ativo;"CAMISA A FESTA P";PRD00688;CAMISAS;6106.90.00;59,900000;4,000000;2,000000;2,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:17";"2026-07-06 14:49:26";Guilherme;MICAELY
Ativo;"CAMISA OVERSIDE CREME XGG";PRD00687;CAMISAS;6106.90.00;79,900000;,000000;,000000;,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:17";"2026-07-02 16:40:19";Guilherme;MICAELY
Ativo;"CAMISA OVERSIDE CREME XG";PRD00686;CAMISAS;6106.90.00;79,900000;,000000;,000000;,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:17";"2026-07-02 16:40:04";Guilherme;MICAELY
Ativo;"CAMISA OVERSIDE CREME GG";PRD00685;CAMISAS;6106.90.00;79,900000;2,000000;,000000;2,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:16";"2026-07-02 16:39:49";Guilherme;MICAELY
Ativo;"CAMISA OVERSIDE CREME G";PRD00684;CAMISAS;6106.90.00;79,900000;4,000000;,000000;4,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:16";"2026-07-02 16:39:36";Guilherme;MICAELY
Ativo;"CAMISA OVERSIDE CREME M";PRD00683;CAMISAS;6106.90.00;79,900000;9,000000;,000000;9,000000;"Unidade (UN)";,150;,215;52,800;70,600;,200;"COMUNIDADE CATÓLICA SHALOM";"HALLELUYA 2026";0;0;Não;Não;"00 - Mercadoria para Revenda";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-06-25 15:39:16";"2026-07-02 15:06:49";Guilherme;MICAELY
